700	200					計算	基本攻撃力	攻撃力増幅	クリティカルダメージ増幅	一般攻撃力	スキルダメージ増幅	近距離攻撃力	防御力	武力	ガード貫通	一般ダメージ増幅	気絶的中	気絶抵抗	絶対回避	クリティカル発生率	状態異常抵抗	MP回復	防御貫通	状態異常的中	PvP攻撃力	PvPクリティカル発生率	治癒量増加	硬直	近距離クリティカル発生率	魔法クリティカル発生率	活力	忍耐	聡明	硬直耐性	武器攻撃力	命中	ガード	クリティカル抵抗	クリティカルダメージ耐性	HP回復	最大HP	ポーション回復量	スキルダメージ耐性	一般ダメージ耐性	水属性追加ダメージ	風属性追加ダメージ	土属性追加ダメージ	火属性追加ダメージ	詠唱速度	武器攻撃力増幅	追加ダメージ	遠距離攻撃力	PvE攻撃力	最大MP	治癒量増幅	魔法攻撃力	攻撃力耐性	武器ブロック	追加ダメージ減少	凍結抵抗	鈍化抵抗	失明抵抗	武器攻撃力耐性	麻痺抵抗	沈黙抵抗	受ける治癒量増加	カバン最大重量	HP絶対回復	PvE防御力	PvEクリティカル抵抗	受ける治癒量増幅	PvPクリティカル抵抗	MP絶対回復	遠距離クリティカル発生率	PvP防御力	一般防御力
https://lh3.googleusercontent.com/fTP_WjLJkYT2vJB_Xe7zqNZTRShBP7nwEDfCkopgKXgG6FCM2IxlwUVi9PuKhQ7LDygdSUc3RAeK5k6PXbpNLtqxkPJGffSLBH3Ncb7VoTJmTg=w120	フロストサイズ	2希少	07鎌	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:3.0%,クリティカルダメージ増幅:3.0%,水属性追加ダメージ:10	固有スキル:[シャドウレイズ]	1791.9	12	0	0.03	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/qN0_i_Ecfq6GsvT3fUsFJRTgQwV_NZdVUacuuIF2vkoiI2CbxWz0Ttu2AUXKB_PDrwxwBPysFskV9rLwdaQ4rX-bh-h2sELuI2NxC382dFp0xA=w120	曙光の大鎌	2希少	07鎌	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:2.0%,一般ダメージ増幅:6.0%	固有スキル:[アーマー・オブ・カーレッジ]	1735	12	0	0	0	0	0	0	0	0.02	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/20Tj4KOM_2wbArZS71M4dd95cX-lGWL1IfThplAS7Ynsk0Z-BNMshOqYDmJOO9c73uGLcRGJbjMkITa5gm2bBI3pQKfIhRGKp4r6fPP3qIyS=w120	処刑人の双剣	2希少	06双剣	武器攻撃力:26,基本攻撃力:12,命中:1,スキルダメージ増幅:2.0%,ガード貫通:2.0%,詠唱速度:11.0%	-	1734.2	12	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/kTARqE_yXCHNkWXI1bfK1tyYtSkBE1Ofqm6ZmMTeXkQ19jWqy83RXnW78wbef0zpdr59kXTW0prQIH5E4irKSWimG8TaeOJQJ6OFlqHnr4P5=w120	ルミナスメイス	2希少	03鈍器	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカルダメージ増幅:3.0%,攻撃力増幅:1.0%,詠唱速度:11.0%	-	1796.835	12	0.01	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/CwF5HRJaF6AR0ZJUdKyQbdm-Fb5IJdRHGW5DlZyNcoEt7cyeJrVgIqAvYxRylo7jD7yLPScZll91HPmCg1-4zM97Fv9EAG7nKvNtQoK2yV0h=w120	指導者の杖	2希少	05杖	武器攻撃力:26,基本攻撃力:12,命中:1,スキルダメージ耐性:2.0%,状態異常的中:3.0%,詠唱速度:11.0%	-	1730	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0.02	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/9huWHnT9sTHaYOUQs28FsnAc5jesVTl3MrTLkZT8xHPmZ43IoB2HgY30hdL0ns6YWIwV_nwHVHN4UVhFlvY4GZfRfyIIKpDCsbzYDHfRVCrO=w120	守護者の大剣	2希少	01大剣	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:2.0%,武力:2,詠唱速度:11.0%	-	1730	12	0	0	0	0	0	0	2	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/_nuEFNc9D8rR08727dxPktNqiTJB-IzBkdcaoNSKKyqtHFU5LKmYKdolsFSBJu6fkx1sEN6Wnp4s6DGIaf6VtfulC-vFrQMTZfeHnCTxWXUC=w120	青玉の弓	2希少	04弓	武器攻撃力:26,基本攻撃力:12,命中:1,気絶的中:3.0%,状態異常的中:3.0%,詠唱速度:11.0%	-	1730	12	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/zVXof9Gl2lR9UqVafUY5ZbeU014ux2S76WbwOEG7ylKnwUy0MFfuMHV1L_dedxjPGW7dWZe8DGMb57El8hNtIfJwjPHxHN3F2gZTroI6RhB1=w120	アーケインコア	2希少	02宝珠	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:2.0%,治癒量増加:5,詠唱速度:11.0%	-	1730	12	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	5	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/s8Lzef7gbwqUk0N5Fs_7DeJhMdtD7VKPsfhEToRoC3KvlfOV8P4xJ_qEDmvpqlazsiFNxxtvqpuFfhioj0h_iW5ksnwpjaQlCblnf-igN5-S=w120	指導者のピストル	2希少	08双拳銃	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカルダメージ増幅:3.0%,土属性追加ダメージ:10	固有スキル:[シャドウレイズ]	1791.9	12	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/uYXjDUEjMhzXDXwt1C5_9VGQ6-439RJ7xlR3R6lM0r0ncIVCiC6MI-anBq6VBkB2DgPiySwYAH5pJPOjpsv2j7w0gc36bA3LvhK1Mlr4fYxw=w120	カエルムピストル	2希少	08双拳銃	武器攻撃力:18,基本攻撃力:8,クリティカル発生率:2.0%,風属性追加ダメージ:10	-	1724	8	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/pCbQU69eaoQoHxFdBoKYKgd2X7o8wlxVp7LHmWz5aUZ8E0RqMR54PR7I_1j1u4DY9HTTsSM_7xQUsHOUATdu5qA_yzb3qvywV6oaqeKgaV4b=w120	処刑人の拳銃	2希少	08双拳銃	武器攻撃力:18,基本攻撃力:8,スキルダメージ増幅:2.0%,水属性追加ダメージ:10	-	1728	8	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/P6g50t10cpM4IHIjKGWh7jbU9FBSuXVwAqnz-M-9Ksf7H9K4C44bjzKQwG_TNb-1Q_fd9h9rVKNzju_IBKXeriJK2IMfn2kuNI4a0rJDu09k3Q=w120	サラマンダーピストル	2希少	08双拳銃	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:2.0%,一般ダメージ増幅:6.0%	固有スキル:[オーバーチャージ]	1735	12	0	0	0	0	0	0	0	0.02	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/qWC5-_2aLV5phL6aW7qDzEgzNQ85XbTD0hArvTgX5TTYbxcJUO37RMknClXF__KDEhAYryxx7uZeqXPD9OORYR50X2lyymo36b8Ta9qAPqc=w120	黎明の拳銃	2希少	08双拳銃	武器攻撃力:26,基本攻撃力:12,命中:1,状態異常的中:5.0%,MP回復:8,武器攻撃力増幅:2.0%	-	1759.5304	12	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0.05	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/9Rll2i5KNRJQUxhL0o4W9wPFPLcC2h2oxXz8GEt-Bd6FQJwHtSQlWURuedBRfDCA5XHdH9Rqp3mPhh2qQwM3WzSAi6rQiBsoILfN4cKrty4=w120	デモニックピストル	2希少	08双拳銃	武器攻撃力:26,基本攻撃力:12,命中:1,攻撃力増幅:2.4%,ガード貫通:3.2%,追加ダメージ:4	-	1769.12	12	0.024	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/XTIxZzUd4JjilMyS1Ee4aRaP0Dzivv5PZDVZJMJqwO8q-IsSuuS2ibD4rQlcl-tdcZ7l2yJfbhM6cwy2eR4vZP4kNbMSpP_0c8wncBEeVS8=w120	誓約の弓	2希少	04弓	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:3.0%,一般ダメージ増幅:5.0%	固有スキル:[スロートラップ]	1734	12	0	0	0	0	0	0	0	0	0.05	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/d_3peVCZvAKIZhYomY_NqSZWN2E-e5no1YiGPPUPlSlTMsfgC2rLMHd_h5aSxDA7EqqQ7p16S7aYtmKKRTbISWCW7dJDEh-RE70r2p9SunC9aQ=w120	グロリアススタッフ	2希少	05杖	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:3.0%,一般ダメージ増幅:5.0%	固有スキル:[サークル・オブ・インテンション]	1734	12	0	0	0	0	0	0	0	0	0.05	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/CA_FLYJ56pY5ZalTVCxy2dnU0US1wKgdwylrF862Jqd1GtncRqqBbScnxBNqrz6aF7QMG8kGL43zPwJ386SVcpsdxuJ2JRQMFZxR7K-qdz8K=w120	グロリアスダブルソード	2希少	06双剣	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカルダメージ増幅:6.0%,一般ダメージ増幅:5.0%	固有スキル:[ソング・オブ・ロイヤリティー]	1838.04	12	0	0.06	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/1wQTyJtILeKbF_NtddqoqcgtQTwA1_vt0cDYcFIXrZJ17cerv5NbROSKomhQ6cY0imRSvgVDVnI0D91c484fM5xk8K2GGKoPOdRreb_JTvCr=w120	グロリアスソード	2希少	01大剣	武器攻撃力:26,基本攻撃力:12,命中:1,最大HP:342,気絶的中:3.0%,武器攻撃力増幅:2.0%	-	1759.5304	12	0.02	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	342	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/dGpR_6mxEPaCwA0qMP3z3t0nLkbirAb1cdVoyBkT8gHBAlXIh1ihfeeWlcqvjE2xwoeh6MAITRjNNVF3JKja8rbhSJPf2KxRFUoIt17u-Y0_=w120	ワイルドボウ	2希少	04弓	武器攻撃力:26,基本攻撃力:12,命中:1,状態異常的中:5.0%,MP回復:8,武器攻撃力増幅:2.0%	-	1759.5304	12	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0.05	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/YTOrDIkP5JpXWpDu8R5N3mdxDXSVc_PtKViSu02-IY_VjwxjPQzq5GG-5p6uXLGI4pNPShXkFml5HVBsLVqZ3JJGZ5wqPJJPYYc70psFsm_m=w120	規律者の杖	2希少	05杖	武器攻撃力:26,基本攻撃力:12,命中:1,状態異常的中:6.0%,MP回復:5,武器攻撃力増幅:2.0%	-	1759.5304	12	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.06	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/wmZveKosvZhEWg5ccrATx6nZLppa1_GtnmjWamyUvV6pKW6Cu2bTsIkWJxxfY9kkI7U61N06wMYcBMkHiKcoKDhujJbbtlV_Gbd9Ucdo5ia9sQ=w120	グロリアスサイズ	2希少	07鎌	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカルダメージ増幅:4.0%,攻撃力増幅:2.0%	固有スキル:[サファイアランパート]	1829.36	12	0.02	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/26mz5lSypr8omnoE6SwAJT7OXwhTc2Gvzwy39Lyld1TJn_d29y69_U1hP-dKpNf0bCu0loKTKnwdCM6lDrygQxn-FcVf7SDHWuYWMTTecjQ0VA=w120	エルブンミスリルメイス	2希少	03鈍器	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:2.0%,最大HP:342,武器攻撃力増幅:2.0%	-	1759.7304	12	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	342	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/K_DMY8O-EtEUpNjJCyHlDMuDoaAdoMu-d4P75P4Im26I9un6Q6OgRBC_zgS5MLgxwNQ0Edcf9bybjiCWvb8nLKpMwMvfPtvwKDs4f4inNyjV=w120	指導者の双剣	2希少	06双剣	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:3.0%,MP回復:8,武器攻撃力増幅:2.0%	-	1759.8304	12	0.02	0	0	0	0	0	0	0.03	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Cw2wke84iWTbmqWzbFwdxtiEmyH1vPWBSHcTyi8FsZjthpnoBX2IyeSzaBPys_8vmx1plcznrqD2lxLHm9gzJgCOBx9va7cq85fZtjdM1GE=w120	フロスコア	2希少	02宝珠	武器攻撃力:26,基本攻撃力:12,命中:1,気絶的中:6.0%,MP回復:5,武器攻撃力増幅:2.0%	-	1759.5304	12	0.02	0	0	0	0	0	0	0	0	0.06	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/f5_jwlYMZnQPjecrp6_7vRxLa5VZtBU4j2uvdxG_qlFfLSDdiuwklYjIFyPJlHWCSHCx8OgZgFIjPryUkivrkQjIopUiuc5j-lVEa6mRWBQ6FA=w120	恩寵のサイズ	2希少	07鎌	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:2.0%,最大HP:342,武器攻撃力増幅:2.0%	-	1759.7304	12	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	342	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/3BYyWihzRl_kYYp9SgPRKnwV3OB1I8p7HzDs5dbho5nt1BRyVUzeHUKm3F7la_jhxxBSA4c4a1cHUICgw3nF7JAtYEwmRqJt-xmCpYfD0_TB=w120	光炎の宝珠	2希少	02宝珠	武器攻撃力:26,基本攻撃力:12,命中:1,ガード:3.2%,追加ダメージ:4,硬直耐性:4.5%	-	1734	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	26	1	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/CLLU1Jj9YYP0TJujKfgyqD2q06cYFUWLE3pKVuz-Nrgn4xbBIxhKFmCiCamjS9F9TLTjscH1b6oJeYcpZfSeHFsE-KHAhyIhJFtMdd-qWj63=w120	ブレッシングサイズ	2希少	07鎌	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:3.2%,HP回復:7,PvP攻撃力:6	-	1730.32	12	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	26	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/hhAa6YFqtBSe51gx-4vJL03iJlnltbUqMm-peIOiMaGb4W-WEOSviC75dN8UIQ3hKOJDyor4aLwXSe-jBugDjW3Qh2nKtCIDJK83oxEHofLR=w120	近衛騎士の弓	2希少	04弓	武器攻撃力:26,基本攻撃力:12,命中:1,スキルダメージ増幅:2.3%,ガード:3.2%,一般ダメージ増幅:3.6%	-	1737.48	12	0	0	0	0.023	0	0	0	0	0.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Z9mxT4UftrhqhFHxJ03q8Qq3YjcpcyT-PgGJB6b7ad4uomRsGkcPhnXTbVrlDUtOeOLPpZJAPn3xrKB3IxxdsUkXRDfFIejawWdx2gK1OzkE=w120	ブレイジングスタッフ	2希少	05杖	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:2.3%,硬直:4.5%,一般ダメージ増幅:3.6%	-	1732.88	12	0	0	0	0	0	0	0	0	0.036	0	0	0	0.023	0	0	0	0	0	0	0	0.045	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/GHXrzA87mHBWH7W1LWCdr6zwRDRsGOjYN8UXvm7kJccumcI8dFGFOOTXvDsJ-fapth4Gtir01e8PP1euCmo_IoxSRIYcR9FMo14501aLR99iuA=w120	フロスデュアルソード	2希少	06双剣	武器攻撃力:26,基本攻撃力:12,命中:1,クリティカル発生率:2.3%,HP回復:7,遠距離攻撃力:5	-	1740	12	0	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/UkyH1GcmqX0XHwK6egE0VBodaLyxPIhpox_tkFpPnUleGGZ9n4YXF2tGvkZxrKNOa-n_MapNAmlOB87UFZ35cbY_TvbAWOCdfvw8DLcf1hna=w120	誓約の大剣	2希少	01大剣	武器攻撃力:26,基本攻撃力:12,命中:1,ガード貫通:4.0%,一般ダメージ増幅:5.0%	固有スキル:[ブレッシング・オブ・ヴィクトリー]	1734.4	12	0	0	0	0	0	0	0	0.04	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/frURmsvS0qPZ4cAngCdjDtIwjymiRCqoHScizTbv39y5mkiAd7rzYsZuvKfVJx7NHBMcpdIYy_PWKFmgjg5B2LkrVY0RQQyjfRCwIggVFhcW=w120	ムーンライトコア	2希少	02宝珠	武器攻撃力:26,基本攻撃力:12,命中:1,スキルダメージ増幅:3.0%,一般ダメージ増幅:5.0%	固有スキル:[ブラッドムーン]	1740	12	0	0	0	0.03	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/kZ_d-QCz53LuRNwD6RTo6wN0dFPfhn-S1607C06tyAp8tusRL8klZf_IVDJScbj_sQRHNIMIDG20Ia-UJdR_gMuSoGBls4i9syynjpeMeck=w120	フロスメイス	2希少	03鈍器	武器攻撃力:26,基本攻撃力:12,命中:1,攻撃力増幅:2.0%,一般ダメージ増幅:5.0%	固有スキル:[ショックウェーブ]	1763	12	0.02	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Ojqctv6c0vpZ6WPORyLRLoVduvx7X3pg-B_S2J5WLg14CZWkKbHFWpmS_kcgelaNQ79KxIkVw_4mkHUsTSkPgvNrNBKcFESJzcQbP2NgKlE3=w120	赤色クリスタルコア	2希少	02宝珠	武器攻撃力:1	-	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/BQ81LLnGIvG89T0v_gSLFzaJNOW411AgnyLD-utplSZaVk5FSadjlKAEWBGtOF8iPLvIxpXx0mGs93PbQiixq3LcwlOkxzDXDDbKktPoLOgV2w=w120	青色クリスタルコア	2希少	02宝珠	武器攻撃力:1	-	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/gmVyVAoW2Codj-sD8NcotNhJdCP97uONdTRtFsleLQ1QCzfHXLsZRoq-Hd5y9ZswrWd0lySQAXAX5TMV1aU-VMO4AqkxR0WzyaSyYIxp93NK=w120	緑色クリスタルコア	2希少	02宝珠	武器攻撃力:1	-	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Au0foZnctBE2kKqCIiIcIBrUPyK2FZaNSlk64RU0vRMuiDvETg53fKowj0SGNAnKyI_eSFm19OGqqRPAfAJ7HII2wr2zZbT95FH3l_HkNxU=w120	黄色クリスタルコア	2希少	02宝珠	武器攻撃力:1	-	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/yPqfXdAqX71rKd0v_1izc2aQI584QxIcekzmcvJ0y17oENlGIEb0NwesDteEzHh5kmHGZfm2XVILcczX9-pRP8sJOzdtc6eDACLnBAgaPVdF=w120	紫色クリスタルコア	2希少	02宝珠	武器攻撃力:1	-	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
